id,fecha,usuario,texto,tema,sentimiento,likes,reposts,texto_original
710,2022-10-22,user_94605,cultura actual parece obsesionada nuevo inmediato dejando espacio reflexión compromiso duradero seguimos siendo sujetos libres algoritmos determinan contenido vemos contenido nunca aparece,Cultura de lo efímero y proyectos de vida,positivo,3210,4006,"La cultura actual parece obsesionada con lo nuevo y lo inmediato, dejando poco espacio para la reflexión o el compromiso duradero. ¿Seguimos siendo sujetos libres si los algoritmos determinan qué contenido vemos y qué contenido nunca nos aparece?"
712,2023-07-29,user_83469,identidad línea construye desmonta proyecto temporal parece sólido siquiera idea quién jóvenes sienten futuro incierto falta oportunidades sino exceso opciones terminan paralizando,Cultura de lo efímero y proyectos de vida,positivo,7909,4094,"La identidad en línea se construye y se desmonta como si fuera un proyecto temporal. Nada parece sólido, ni siquiera la idea de quién somos. Muchos jóvenes sienten que el futuro es incierto, no por falta de oportunidades, sino por exceso de opciones que terminan paralizando."
718,2024-02-28,user_36795,generación enfrenta dilema existencial querer cambiar mundo atrapada dinámicas inmediatez consumo constante veces siento presión mostrar vida perfecta redes sociales roba oportunidad ser auténticos generación vive expectativas irreales búsqueda constante validación,IA y pérdida de autonomía humana,positivo,15124,949,"La Generación Z enfrenta un dilema existencial: querer cambiar el mundo, pero estar atrapada en dinámicas de inmediatez y consumo constante. A veces siento que la presión de mostrar una vida perfecta en redes sociales nos roba la oportunidad de ser auténticos. La Generación Z vive entre expectativas irreales y una búsqueda constante de validación."
719,2022-11-15,user_45058,algoritmos parecen conocer gustos mejor mismo inquietante pensar realmente sigo propias decisiones plataformas moldean comportamiento proyectos vida largo plazo hoy parece identidad cambia tan rápido tendencias tiktok,IA y pérdida de autonomía humana,positivo,1776,2867,Los algoritmos parecen conocer mis gustos mejor que yo mismo. Es inquietante pensar si realmente sigo mis propias decisiones o si son las plataformas quienes moldean mi comportamiento. Antes los proyectos de vida eran a largo plazo; hoy parece que nuestra identidad cambia tan rápido como las tendencias en TikTok.
732,2022-12-22,user_13194,veces siento presión mostrar vida perfecta redes sociales roba oportunidad ser auténticos generación vive expectativas irreales búsqueda constante validación puede predecir emociones precisión inquietante queda entonces espontaneidad,Generación Z y crisis de sentido,neutral,19447,247,A veces siento que la presión de mostrar una vida perfecta en redes sociales nos roba la oportunidad de ser auténticos. La Generación Z vive entre expectativas irreales y una búsqueda constante de validación. La IA puede predecir nuestras emociones con una precisión inquietante. ¿Qué queda entonces de nuestra espontaneidad?
738,2022-11-16,user_2879,cultura actual parece obsesionada nuevo inmediato dejando espacio reflexión compromiso duradero cada vez app recomienda ver comprar siento renuncio libertad elección,Generación Z y crisis de sentido,neutral,13561,1647,"La cultura actual parece obsesionada con lo nuevo y lo inmediato, dejando poco espacio para la reflexión o el compromiso duradero. Cada vez que una app me recomienda qué ver o qué comprar, siento que renuncio un poco más a mi libertad de elección."
740,2022-09-04,user_58465,generación enfrenta dilema existencial querer cambiar mundo atrapada dinámicas inmediatez consumo constante algoritmos parecen conocer gustos mejor mismo inquietante pensar realmente sigo propias decisiones plataformas moldean comportamiento,Cultura de lo efímero y proyectos de vida,positivo,693,3718,"La Generación Z enfrenta un dilema existencial: querer cambiar el mundo, pero estar atrapada en dinámicas de inmediatez y consumo constante. Los algoritmos parecen conocer mis gustos mejor que yo mismo. Es inquietante pensar si realmente sigo mis propias decisiones o si son las plataformas quienes moldean mi comportamiento."
741,2022-01-22,user_95399,seguimos siendo sujetos libres algoritmos determinan contenido vemos contenido nunca aparece tanta información desafío aprender sino filtrar exceso conocimiento puede ser forma moderna confusión,Cultura de lo efímero y proyectos de vida,neutral,10786,3614,"¿Seguimos siendo sujetos libres si los algoritmos determinan qué contenido vemos y qué contenido nunca nos aparece? Con tanta información, el desafío ya no es aprender, sino filtrar. El exceso de conocimiento puede ser una forma moderna de confusión."
743,2024-05-05,user_82261,algoritmos parecen conocer gustos mejor mismo inquietante pensar realmente sigo propias decisiones plataformas moldean comportamiento puede predecir emociones precisión inquietante queda entonces espontaneidad,Generación Z y crisis de sentido,negativo,10699,1396,Los algoritmos parecen conocer mis gustos mejor que yo mismo. Es inquietante pensar si realmente sigo mis propias decisiones o si son las plataformas quienes moldean mi comportamiento. La IA puede predecir nuestras emociones con una precisión inquietante. ¿Qué queda entonces de nuestra espontaneidad?
746,2023-03-13,user_91864,tecnología liberando esfuerzo convirtiendo espectadores pasivos propia vida jóvenes sensación vacío difícil explicar vivimos mundo hiperconectado paradójicamente cada día sentimos solos,Cultura de lo efímero y proyectos de vida,neutral,554,1294,"No sé si la tecnología nos está liberando del esfuerzo o si nos está convirtiendo en espectadores pasivos de nuestra propia vida. Muchos jóvenes tienen una sensación de vacío difícil de explicar. Vivimos en un mundo hiperconectado, pero paradójicamente, cada día nos sentimos más solos."
762,2022-08-17,user_26813,cultura actual parece obsesionada nuevo inmediato dejando espacio reflexión compromiso duradero ruido constante redes sociales hace difícil encontrar silencio interior cómo pensar profundamente medio tantas distracciones,IA y pérdida de autonomía humana,negativo,586,1297,"La cultura actual parece obsesionada con lo nuevo y lo inmediato, dejando poco espacio para la reflexión o el compromiso duradero. El ruido constante de las redes sociales hace difícil encontrar silencio interior. ¿Cómo pensar profundamente en medio de tantas distracciones?"
763,2023-12-19,user_38644,cultura actual parece obsesionada nuevo inmediato dejando espacio reflexión compromiso duradero jóvenes sensación vacío difícil explicar vivimos mundo hiperconectado paradójicamente cada día sentimos solos,Cultura de lo efímero y proyectos de vida,positivo,17709,3577,"La cultura actual parece obsesionada con lo nuevo y lo inmediato, dejando poco espacio para la reflexión o el compromiso duradero. Muchos jóvenes tienen una sensación de vacío difícil de explicar. Vivimos en un mundo hiperconectado, pero paradójicamente, cada día nos sentimos más solos."
773,2022-05-13,user_29568,tanta información desafío aprender sino filtrar exceso conocimiento puede ser forma moderna confusión puede predecir emociones precisión inquietante queda entonces espontaneidad,IA y pérdida de autonomía humana,positivo,8853,4134,"Con tanta información, el desafío ya no es aprender, sino filtrar. El exceso de conocimiento puede ser una forma moderna de confusión. La IA puede predecir nuestras emociones con una precisión inquietante. ¿Qué queda entonces de nuestra espontaneidad?"
776,2024-06-14,user_19521,algoritmos parecen conocer gustos mejor mismo inquietante pensar realmente sigo propias decisiones plataformas moldean comportamiento generación enfrenta dilema existencial querer cambiar mundo atrapada dinámicas inmediatez consumo constante,IA y pérdida de autonomía humana,neutral,18004,2448,"Los algoritmos parecen conocer mis gustos mejor que yo mismo. Es inquietante pensar si realmente sigo mis propias decisiones o si son las plataformas quienes moldean mi comportamiento. La Generación Z enfrenta un dilema existencial: querer cambiar el mundo, pero estar atrapada en dinámicas de inmediatez y consumo constante."
791,2023-08-26,user_83141,jóvenes sienten futuro incierto falta oportunidades sino exceso opciones terminan paralizando proyectos vida largo plazo hoy parece identidad cambia tan rápido tendencias tiktok,Generación Z y crisis de sentido,neutral,15715,2226,"Muchos jóvenes sienten que el futuro es incierto, no por falta de oportunidades, sino por exceso de opciones que terminan paralizando. Antes los proyectos de vida eran a largo plazo; hoy parece que nuestra identidad cambia tan rápido como las tendencias en TikTok."
792,2023-02-12,user_1885,generación heredado mundo acelerado caótico saturado buscar medio ruido acto filosófico profundo tan acostumbrados recompensa instantánea cualquier proyecto requiera paciencia parece imposible,Generación Z y crisis de sentido,neutral,8259,3212,"La Generación Z ha heredado un mundo acelerado, caótico y saturado. Buscar sentido en medio de ese ruido es un acto filosófico profundo. Estamos tan acostumbrados a la recompensa instantánea que cualquier proyecto que requiera paciencia nos parece imposible."
811,2023-07-07,user_893,generación heredado mundo acelerado caótico saturado buscar medio ruido acto filosófico profundo ruido constante redes sociales hace difícil encontrar silencio interior cómo pensar profundamente medio tantas distracciones,Cultura de lo efímero y proyectos de vida,positivo,1318,2538,"La Generación Z ha heredado un mundo acelerado, caótico y saturado. Buscar sentido en medio de ese ruido es un acto filosófico profundo. El ruido constante de las redes sociales hace difícil encontrar silencio interior. ¿Cómo pensar profundamente en medio de tantas distracciones?"
813,2023-10-21,user_34915,ruido constante redes sociales hace difícil encontrar silencio interior cómo pensar profundamente medio tantas distracciones seguimos siendo sujetos libres algoritmos determinan contenido vemos contenido nunca aparece,IA y pérdida de autonomía humana,neutral,19077,2449,El ruido constante de las redes sociales hace difícil encontrar silencio interior. ¿Cómo pensar profundamente en medio de tantas distracciones? ¿Seguimos siendo sujetos libres si los algoritmos determinan qué contenido vemos y qué contenido nunca nos aparece?
